School_group,Major_cat,School,Major,Year,Gender,Age,Close_friend,Closefriend_inout,GPAX,Health_status,Health_status_iden,Family_type,Recieve_care,Recieve_care_other,Family_income,Family_income_enough,Studen_income,Student_income_enough,Dormitory,Relation_fam,Relation_friend,Relation_aj,Feel_uni_1,Feel_uni_2,Feel_uni_3,Feel_uni_4,Feel_uni_5,Feel_uni_6,Feel_envi_7,Feel_envi_8,Feel_envi_9,Feel_envi_10,Feel_envi_11,Feel_envi_12,Feel_envi_13,Feel_envi_14,Relax_activity,Problem,Problem_study,Problem_love,Problem_adjust,Problem_econ,Problem_other,Attitude,Attitude_iden,Learning_style_1,Learning_style_2,Learning_style_3,Learning_style_4,Learning_style_5,Learning_style_6,Learning_style_7,Learning_style_8,Learning_style_9,Learning_style_10,Learning_style_11,Learning_style_12,Learning_style_13,Learning_style_14,Learning_style_15,Learning_style_16,Learning_style_17,Learning_style_18,Learning_style_19,Learning_style_20,Learning_style_21,Learning_style_22,Learning_style_23,Learning_style_24,Learning_style_25,Learning_style_26,Learning_style_27,Learning_style_28,Learning_style_29,Learning_style_30
1,1.00,การจัดการ,บริหารธุรกิจ,3,1,20,5,2,2.05,2,ภูมิแพ้ผิวหนัง,1,1,,90000,1,5000,1,2,5,3,2,3,999,3,3,3,999,4,3,5,5,4,4,5,5,#NULL!,1,1,0,0,0,0,2.0,เป็นสาขาที่อยากเรียน,3,4,5,4,4,4,5,4,4,4,3,4,2,1,4,3,3,2,5,3,4,4,4,3,4,4,2,2,2,3
1,1.00,การจัดการ,LSC,3,1,20,15,2,3.60,2,ภูมิแพ้อาาศ,2,2,,12000,2,6000,1,2,4,3,1,1,1,1,3,4,2,4,5,4,5,4,4,5,5,#NULL!,1,0,1,0,1,0,0.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
1,1.00,การจัดการ,บิรหารธุรกิจ,3,1,21,1,1,2.28,1,,1,1,,60000,1,9000,1,2,5,4,4,4,4,4,4,4,4,4,3,3,5,4,4,5,5,#NULL!,1,1,0,1,0,0,2.0,ดี,3,3,3,3,3,4,4,4,2,4,4,4,3,3,3,3,4,4,4,4,4,3,4,5,3,3,3,3,5,5
1,1.00,การจัดการ,การจัดการอุตสาหกรรมการบริการ,2,1,20,2,1,1.64,2,ภูมิแพ้,2,2,,9000,2,5000,1,2,4,3,3,4,4,4,4,4,4,4,4,999,4,4,4,5,5,#NULL!,1,1,1,1,1,0,2.0,เนื้อหาค่อนข้างดีมาก,3,4,4,3,4,3,4,3,2,4,4,4,3,3,2,3,3,3,2,2,4,4,4,4,4,3,3,3,4,4
1,1.00,การจัดการ,บริหารธุรกิจ,3,1,20,3,1,1.84,1,,2,1,,40000,1,10000,1,2,5,5,4,4,4,4,4,4,4,5,4,5,4,4,4,5,5,#NULL!,1,1,0,0,0,0,2.0,เพราะได้รู้จักทัศนคติของคนอื่นมากขึ้น,4,5,5,4,4,4,3,4,4,3,4,4,4,4,5,3,5,3,4,4,5,5,5,3,4,4,3,3,4,4
1,1.00,การจัดการ,โลจิสติกส์และโซ่อุปทาน,3,1,20,5,1,2.90,1,,1,1,,50000,1,7000,1,2,4,4,3,4,3,3,3,4,999,4,2,5,4,4,4,5,5,#NULL!,1,1,0,0,0,0,2.0,สามารถต่อยอดด้ใในการทำงานในอนาคต,3,4,4,3,2,4,4,4,2,4,4,4,3,3,2,2,4,3,2,3,4,3,4,4,3,4,3,2,3,4
1,1.00,การจัดการ,บริหารธุรกิจ,4,0,21,5,1,3.28,1,,2,1,,999,3,10000,1,2,5,4,4,4,5,5,5,5,5,4,4,4,4,4,4,5,5,#NULL!,1,0,0,0,1,0,2.0,ได้ความรู้มากมาย,3,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
1,1.00,การจัดการ,การจัดการธุรกิจการบิน,3,1,20,3,1,3.25,1,,2,1,,72000,2,5000,1,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,#NULL!,1,0,0,0,1,0,1.0,,4,4,3,3,3,4,4,4,3,4,4,4,3,3,4,4,4,3,3,3,4,4,4,5,3,4,3,3,4,3
1,1.00,การจัดการ,โลจิสติกส์และโซ่อุปทาน,4,1,21,5,2,2.40,1,,2,1,,999,1,15000,1,2,5,4,3,3,3,3,3,4,3,4,4,4,4,4,4,5,5,#NULL!,1,1,0,0,0,0,2.0,อยู่กันเหมือนครอบครัว ทั้งรุ่นและรุ่นน้องสามารถเข้าถึงกันได้ ปรึกษากันได้ในทุกๆเรื่อง,3,4,4,5,5,4,4,4,3,4,4,4,2,4,4,2,2,2,5,2,4,4,4,4,2,3,1,1,3,3
1,1.00,การจัดการ,บริหารธุรกิจ,3,1,21,2,1,2.63,1,,1,1,,30000,2,4000,1,2,5,5,3,3,3,4,3,5,5,4,3,4,4,4,4,5,5,#NULL!,1,0,0,0,1,0,1.0,,3,5,5,3,4,3,4,4,2,4,4,4,2,3,4,4,4,2,4,3,5,4,5,4,4,4,3,2,3,4
1,1.00,การจัดการ,การบัญชี,3,1,21,2,2,2.45,1,,2,1,,12000,1,8500,1,2,4,3,2,3,4,3,3,4,4,4,3,4,4,4,4,5,5,#NULL!,1,1,0,1,0,0,2.0,มีโอกาสในการทำงานสูง,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
1,1.00,การจัดการ,การบัญชี,3,1,20,3,2,3.70,1,,2,1,,30000,3,6000,1,2,5,5,5,4,4,3,4,4,3,4,3,4,4,4,4,5,5,#NULL!,1,0,0,0,1,0,2.0,ทำให้มีแผนในชีวิตว่าจะทำอะไรต่อไป,5,5,5,5,5,5,3,4,4,4,4,4,2,1,3,5,5,4,4,4,4,4,5,5,5,5,1,1,4,5
1,1.00,การจัดการ,บริหารธุรกิจ,4,1,21,3,1,3.57,1,,2,1,,18000,1,4000,1,2,5,4,4,3,3,4,3,3,3,4,3,999,3,4,4,5,5,#NULL!,1,1,0,0,0,0,2.0,,4,5,4,4,4,4,4,4,2,4,5,5,2,4,5,5,4,2,4,4,4,5,4,4,5,5,2,2,5,4
1,1.00,การจัดการ,การจัดกาการท่องเที่ยว,2,1,20,5,1,2.27,1,,1,1,,100000,2,4000,2,2,4,3,2,3,2,3,3,5,4,4,2,5,3,4,4,5,5,#NULL!,1,1,0,0,1,0,2.0,เพราะชอบ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,1.00,การจัดการ,การท่องเที่ยว,2,0,20,3,1,2.22,1,,2,1,,999,1,9000,1,2,5,5,4,3,4,5,4,5,5,3,4,5,5,3,4,5,5,#NULL!,1,1,0,1,0,0,2.0,เพราะตรงกับความต้องการศึกษาและสอนดี,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
1,1.00,การจัดการ,การท่องเที่ยว,3,1,21,1,1,2.50,1,,1,1,,999,3,7000,1,2,5,3,4,5,2,2,3,5,4,3,4,4,5,3,4,5,5,#NULL!,1,1,0,1,1,1,2.0,สนุกมาก มีกิจกรรมให้ทำตลอด ไม่เบื่อ,4,5,4,3,3,3,5,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,5,3,4,4,4,3,3,5
1,1.00,การจัดการ,บริหารธุรกิจ,3,1,21,3,1,3.40,1,,1,1,,999,3,10000,1,2,5,4,3,4,4,4,5,5,4,5,4,999,4,3,4,5,5,#NULL!,1,1,0,0,0,0,2.0,มีความหลากหลายในอาชีพที่จะทำ,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
1,1.00,การจัดการ,โลจิสติกส์และโซ่อุปทาน,2,1,19,1,1,2.66,1,,1,1,,100000,1,8000,1,1,5,2,3,3,3,3,3,4,4,5,3,4,4,3,4,5,5,#NULL!,1,1,0,0,0,1,2.0,สามารถไปประกอบอาชีพได้หลายๆอย่าง,4,3,3,4,4,4,5,4,3,3,3,4,5,3,4,3,5,2,3,3,4,3,4,2,4,4,2,2,2,2
1,1.00,การจัดการ,Logistics and Supply Chain,2,1,19,3,1,2.80,1,,2,1,,80000,1,10000,1,2,5,5,2,4,3,4,3,4,4,3,-1,4,4,3,4,5,5,#NULL!,1,1,0,0,0,0,2.0,สามารถต่อยอดได้หลากหลาย,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
1,1.00,การจัดการ,บริหารธุรกิจ,3,1,21,3,1,3.40,1,,1,1,,999,3,10000,1,2,5,4,3,4,4,4,5,5,4,4,4,999,3,3,4,5,5,#NULL!,1,1,0,0,0,0,2.0,จบแล้วมีงานทำ,3,4,4,5,4,4,4,4,5,4,3,3,2,3,4,4,3,2,4,3,4,4,4,2,3,4,2,2,2,2
1,1.00,การจัดการ,การจัดการการท่องเที่ยว,2,1,19,5,1,2.00,1,,1,1,,999,3,10000,1,2,5,5,4,4,3,3,3,3,4,4,-3,999,3,3,4,5,5,#NULL!,1,1,1,1,0,0,2.0,ชอบในสาขาวิชา,4,5,4,4,4,3,5,3,3,4,3,4,3,3,5,3,4,3,4,3,5,3,4,4,3,4,3,3,4,4
1,1.00,การจัดการ,บริหารธุรกิจ,3,0,20,3,1,2.15,1,,2,1,,70000,1,8000,1,2,4,4,2,3,3,4,4,5,4,5,3,999,3,3,4,5,5,#NULL!,1,1,1,0,0,0,2.0,อาจารย์บางท่านสอนสนุก,2,3,4,3,3,4,5,3,4,4,3,5,1,1,4,3,4,1,5,3,5,3,5,5,1,4,1,1,3,3
1,1.00,การจัดการ,การบัญชี,2,1,19,18,1,2.05,1,,2,1,,20000,2,8000,1,2,3,5,2,3,5,999,999,3,3,4,3,999,3,3,4,5,5,#NULL!,1,1,0,0,1,1,1.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
1,1.00,การจัดการ,การจัดการการท่องเที่ยว,2,1,19,6,1,3.27,1,,1,1,,999,1,5000,2,1,4,4,2,4,3,3,3,3,3,4,3,999,3,3,4,5,5,#NULL!,1,1,0,1,1,0,1.0,,3,4,3,3,3,3,4,4,4,3,4,3,2,3,4,3,4,2,4,3,3,4,4,3,2,4,3,2,3,4
1,1.00,การจัดการ,การจัดการการท่องเที่ยว,2,1,19,6,1,3.27,1,,1,1,,999,1,5000,2,1,4,4,2,4,3,3,3,3,3,4,3,999,3,3,4,5,5,#NULL!,1,1,0,1,1,0,1.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
1,1.00,การจัดการ,การบัญชี,4,1,21,6,1,2.75,1,,2,1,,50000,1,10000,1,2,5,4,4,999,3,4,4,3,999,3,4,4,3,3,4,5,5,#NULL!,1,1,0,1,0,0,2.0,สามารถนำไปใช้ในทุกๆการประกอบอาชีพ,2,4,4,3,4,3,4,4,2,4,4,3,4,4,4,4,4,3,4,4,4,3,4,3,3,4,2,2,3,4
1,1.00,การจัดการ,การบัญชี,4,1,21,6,1,2.75,1,,2,1,,40000,1,10000,1,2,5,4,4,3,3,4,4,3,999,3,4,4,3,3,4,5,5,#NULL!,1,1,0,1,0,0,2.0,สามารถนำไปเป็นส่วนสำคญในการประกอบกิจการได้ทุกประเภท,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
1,1.00,การจัดการ,การท่องเที่ยว,2,1,19,5,1,2.40,1,,1,1,,20000,1,5000,1,1,5,5,0,4,3,3,3,4,3,3,3,4,3,3,4,5,5,#NULL!,1,1,1,1,0,0,2.0,เพราะชอบสาขาที่เรียน,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,1.00,การจัดการ,อุตสาหกรรมบิการ,3,1,20,5,1,2.05,2,ภูมิเเพ้,2,1,,999,3,7000,1,2,4,4,1,2,2,4,4,4,4,4,2,4,3,3,4,5,5,#NULL!,1,1,0,1,0,1,1.0,,3,1,4,4,4,5,5,3,1,1,2,4,3,1,1,2,4,1,3,1,4,5,5,4,3,3,3,3,999,999
1,1.00,การจัดการ,การจัดการการท่องเที่ยว,2,1,19,2,1,2.18,1,,2,1,,18000,2,4000,1,2,5,5,3,3,2,3,3,5,4,4,4,3,2,3,4,5,5,#NULL!,1,0,0,1,0,0,2.0,เป็นสาขาวิชาที่ชอบ,4,4,4,4,4,4,4,4,1,5,4,5,1,1,1,4,4,1,1,1,5,5,5,5,5,5,1,1,5,5
1,1.00,การจัดการ,บัญชี,2,1,19,4,1,2.50,1,,1,1,,999,3,6000,1,1,5,5,3,4,3,3,3,4,3,4,4,3,4,2,4,5,5,#NULL!,1,1,0,1,0,0,1.0,,2,4,4,3,3,5,5,3,3,4,4,4,1,3,4,3,2,1,4,3,3,4,4,3,1,3,1,1,3,1
1,1.00,การจัดการ,การจัดการโลจิสติกส์และโซ่อุปทาน,4,1,22,6,1,2.90,1,,2,1,,40000,1,8000,1,2,5,5,3,3,3,3,4,5,3,4,3,3,4,2,4,5,5,#NULL!,1,1,0,0,1,0,2.0,การเรียนสาขาที่สามารถนำความรู้ที่ได้รับมาไปต่อยอดธุรกิจทางบ้านได้ และการเรียนเป็นภาษาอังกฤษแม้บ้างคร,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
1,1.00,การจัดการ,โลจิสติก,3,1,21,999,1,2.68,1,,2,4,ป้าเเละลุง,999,3,10000,1,2,4,2,2,3,2,3,3,4,3,2,2,4,3,2,4,5,5,#NULL!,1,1,0,1,0,0,1.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
1,1.00,การจัดการ,การจัดการธุรกิจการบิน,4,1,21,4,1,3.75,1,,2,2,,70000,1,10000,1,1,5,3,2,1,999,-1,1,1,1,2,2,3,5,-1,4,5,5,#NULL!,1,1,0,0,1,0,2.0,ศึกษาในสิ่งที่ตนเองรัก,4,5,5,4,4,3,4,5,3,4,2,5,4,1,4,3,5,4,4,3,4,5,4,5,2,4,5,2,4,5
1,1.00,การจัดการ,บริหาร,2,1,21,5,1,2.33,1,,2,1,,30000,1,5000,1,2,5,5,4,5,4,5,5,4,5,3,2,999,4,1,4,5,5,#NULL!,1,0,0,0,0,1,2.0,เป็นผู้บริหารงานที่ดีและมีความรอบรู้,3,4,5,4,3,4,5,3,2,4,4,4,1,4,5,3,4,3,3,2,5,4,5,4,5,5,1,1,3,3
1,1.00,การจัดการ,โลจิสติกส์และโซ่อุปทาน,2,1,20,4,1,3.00,1,,1,1,,40000,1,5000,1,2,5,4,3,4,3,4,4,4,5,3,2,999,3,1,4,5,5,#NULL!,1,1,0,1,0,0,2.0,วิชาที่เรียนสามารถเอาไปปรับใช้กับธุรกิจของครอบครัวได้,3,3,4,3,4,3,4,4,3,3,3,4,2,2,3,3,3,3,4,3,5,4,4,4,1,3,3,1,3,4
1,1.00,การจัดการ,บัญชี,2,0,19,999,1,2.37,1,,2,1,,70000,1,6000,1,2,4,3,0,2,4,0,0,3,0,4,3,0,0,0,4,5,5,#NULL!,1,1,0,1,1,0,1.0,,3,3,4,5,5,2,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1.00,การจัดการ,การจัดการการท่องเที่ยว,2,0,19,6,1,2.58,1,,2,1,,12000,2,4000,2,1,5,4,3,3,2,1,1,3,4,3,0,0,3,-5,-3,5,5,#NULL!,1,1,1,0,1,1,2.0,ชอบสาขาวิชานี้ คิดว่าสร้างอนาคตได้ในระยะยาว,3,5,4,3,3,4,5,5,5,4,4,4,4,1,5,2,5,5,5,4,5,4,3,3,2,5,4,1,2,4
1,1.00,การจัดการ,บริหารธุรกิจ,4,0,21,5,1,2.25,1,,2,1,,50000,1,7000,1,1,4,4,1,3,4,5,4,2,3,-3,3,0,2,1,-3,5,5,#NULL!,1,0,0,0,1,0,2.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
1,1.00,การจัดการ,โลจิสติกส์และโซ่อุปทาน,4,1,22,4,1,3.08,1,,2,1,,999,3,5000,1,2,3,4,1,1,0,2,3,5,999,-2,4,5,5,5,3,5,5,#NULL!,1,0,0,0,1,1,0.0,,4,5,2,1,1,3,3,4,1,5,5,5,5,4,5,3,4,5,5,5,2,3,4,5,2,4,5,5,5,5
1,1.00,การจัดการ,การจัดการการท่องเที่ยว,2,1,19,1,2,2.55,2,ภูมิแพ้ฝุ่นและอากาศ,2,1,,40000,1,6000,1,2,5,3,2,3,-5,3,-5,5,3,0,-3,999,3,5,3,5,5,#NULL!,1,0,0,1,0,0,2.0,สนุก,4,4,4,3,4,1,5,3,2,4,4,4,4,1,4,2,4,3,5,4,4,4,4,3,1,3,2,1,2,3
1,1.00,การจัดการ,โลจิสติกส์และโซ่อุปทาน,4,1,22,4,1,3.42,2,ภูมิแพ้,2,2,,10000,2,6000,1,2,5,4,2,0,1,1,1,3,999,4,-2,999,-2,-4,3,5,5,#NULL!,1,0,0,0,1,1,2.0,มีเพื่อนที่ดี อาจารย์คอยให้คำปรึกษา วิชาการเรียนการสอนน่าสนใจ,4,2,4,3,4,5,4,3,3,4,3,5,4,3,2,4,4,4,2,4,3,3,3,5,3,3,3,2,4,3
1,1.00,การจัดการ,การจัดการอุตสาหกรรมบริการ,3,1,21,5,1,2.54,1,,1,1,,999,1,6000,1,2,5,4,2,2,3,4,4,5,3,5,2,5,5,4,3,5,5,#NULL!,1,0,1,0,0,0,2.0,ได้เรียนในด้านวิชาการและด้านปฎิบัติ ใช้ได้จริงในชีวิตประจำวัน,3,5,4,4,4,4,3,3,5,5,5,4,4,4,4,5,4,3,4,5,4,4,5,4,5,3,4,4,5,5
1,1.00,การจัดการ,บริหารธุรกิจ,3,1,21,3,1,3.09,1,,2,1,,20000,2,4000,1,2,5,4,3,4,3,4,4,5,3,5,2,5,4,4,3,5,5,#NULL!,1,0,1,0,1,0,1.0,,4,5,4,4,4,3,4,4,4,4,3,4,2,1,3,3,5,1,2,4,3,5,4,4,1,3,3,1,3,3
1,1.00,การจัดการ,การจัดการธุรกิจการบิน,4,1,21,3,1,3.36,1,,2,1,,999,3,8000,1,2,5,5,3,4,2,3,3,3,3,2,4,4,5,3,3,5,5,#NULL!,1,1,0,0,0,0,2.0,,4,4,5,4,5,4,5,4,3,5,4,5,5,4,3,5,4,4,3,3,5,5,5,5,4,4,3,3,5,4
1,1.00,การจัดการ,โลจิสติกส์และซัพพลายเชน,2,1,20,5,1,3.00,1,,2,2,,50000,1,10000,1,2,5,4,1,4,1,2,2,5,3,3,2,4,5,3,3,5,5,#NULL!,1,0,0,1,0,0,2.0,สามารถนำไปใช้ได้ในชีวิตจริง,4,3,4,3,3,5,3,3,3,4,3,4,3,3,3,3,4,2,3,4,3,3,4,4,2,2,2,2,3,2
1,1.00,การจัดการ,การท่องเที่ยว,4,1,21,2,1,2.85,1,,2,1,,50000,1,6000,1,2,5,4,4,4,1,3,2,5,4,3,3,4,4,3,3,5,5,#NULL!,1,1,0,0,0,1,2.0,,3,3,3,3,3,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4
1,1.00,การจัดการ,การจัดการธุรกิจการบิน,2,1,19,1,1,2.85,2,ภูมิแพ้อากาศ,2,1,,50000,3,4500,1,1,5,3,2,3,4,3,999,4,999,3,2,999,3,3,3,5,5,#NULL!,1,1,0,0,1,0,2.0,มีหลักสูตรที่ดี แต่อยากเรียนรู้ประสบการณ์การทำงานบนเครื่องมากกว่านี้ บุคลิก การกระทำ การทำงานภายในสา,4,5,5,4,4,4,5,4,5,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,3,4,3,3,3,3
1,1.00,การจัดการ,economics,2,1,999,10,1,3.70,1,,1,3,,999,3,6000,2,2,5,5,5,5,4,4,4,4,5,3,3,4,3,3,3,5,5,#NULL!,1,0,0,0,1,0,2.0,ชอบและอาจารย์สอนดี,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,5,4,3,4,4
1,1.00,การจัดการ,การจัดการการท่องเที่ยว,2,1,19,6,1,3.00,2,ภูมิแพ้,2,1,,999,1,6000,1,1,4,4,2,3,2,2,2,5,4,4,-2,2,3,3,3,5,5,#NULL!,1,1,0,0,0,0,1.0,,3,5,3,4,4,2,2,4,2,4,3,3,5,5,5,4,5,4,5,1,4,4,5,5,4,5,4,2,4,5
1,1.00,การจัดการ,โลจิสติกส์และโซ่อุปทาน,3,1,21,3,2,3.17,1,,2,1,,40000,1,7000,2,2,0,4,2,2,1,-5,2,2,3,2,2,2,2,3,3,5,5,#NULL!,1,0,0,0,1,0,2.0,ตรงต่อความต้องการของตัวเอง,3,4,5,3,3,3,4,3,2,4,4,4,3,3,3,4,3,3,5,3,4,4,4,4,2,4,2,2,3,3
1,1.00,การจัดการ,การจัดการการท่องเที่ยว,2,1,20,9,1,3.54,2,ไทรอยด์,2,1,,40000,2,7000,1,1,5,5,3,3,1,999,999,3,999,2,4,999,5,2,3,5,5,#NULL!,1,1,0,1,0,0,1.0,,3,4,5,5,4,3,4,4,2,4,2,4,1,1,3,2,4,1,3,3,4,4,4,3,1,4,1,1,4,3
1,1.00,การจัดการ,โลจิสติกส์และโซ่อุปทาน,4,1,21,4,1,3.33,1,,2,1,,50000,1,10000,2,2,4,5,2,3,0,3,3,3,999,3,4,5,5,2,3,5,5,#NULL!,1,1,0,0,0,0,1.0,,2,2,4,4,3,2,5,3,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,4,1,2,3,2,5,5
1,1.00,การจัดการ,การจัดการอุตสาหกรรมบริการ,3,0,20,6,1,2.67,1,,1,1,,100000,1,7500,2,2,4,5,4,5,-2,1,2,5,2,4,1,5,3,2,3,5,5,#NULL!,1,1,1,0,0,0,2.0,ผมเป็นคนที่ไม่ชอบทำอะไรเฉยๆ อยากไปเจอคนอื่น พบป่ะผู้คน ออกไปเจอโบกกว้าง อยากเรียนรู้สิ่งใหม่ๆ มากกว่,3,5,4,3,4,4,5,5,5,4,4,3,4,3,4,4,4,4,5,3,4,5,3,4,3,4,3,3,2,3
1,1.00,การจัดการ,การบัญชี,2,0,19,7,1,2.30,2,ภูมิแพ้ไรฝุ่น,2,1,,70000,1,6000,1,2,4,4,0,2,5,4,999,5,999,5,-3,999,2,1,3,5,5,#NULL!,1,1,0,0,0,0,1.0,,3,5,5,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,4
1,1.00,การจัดการ,โลจิสติกส์และห่วงโซ่อุปทาน,4,1,22,6,1,3.39,2,ภูมิแพ้,2,1,,40000,1,10000,1,2,4,4,3,3,4,2,2,4,3,5,1,3,3,0,-2,5,5,#NULL!,1,0,0,0,1,0,2.0,ความรู้ที่ได้เล่าเรียนมา สามารถนำไปต่อยอดในการทำงานในอนาคตได้จริงและในชีวิตประจำวันได้ เพราะอาจารย์ใ,4,4,3,4,4,4,5,3,4,3,4,4,4,5,4,5,4,5,5,5,4,4,4,5,3,3,4,4,5,4
1,1.00,การจัดการ,บริหารธุรกิจ,4,1,21,1,1,3.50,1,,2,1,,999,3,7000,1,2,5,4,0,-2,-1,-4,0,3,0,3,-5,999,0,2,2,5,5,#NULL!,1,1,0,0,0,0,1.0,,2,4,4,3,3,2,4,4,4,3,4,3,3,3,4,3,2,3,5,3,4,4,3,2,2,4,3,2,2,3
1,1.00,การจัดการ,โลจิสติก และ โซ่อุปทาน,3,0,20,4,1,3.36,1,,2,1,,999,2,10000,1,2,2,2,-4,0,0,0,0,0,0,0,-5,999,0,2,2,5,5,#NULL!,1,0,0,0,1,0,2.0,สามารถนำมาประยุคใช้กับธุรกิจที่ทำอยู่,3,5,4,5,5,2,3,5,5,4,5,3,3,4,5,5,5,3,5,5,4,5,4,1,3,4,3,3,1,4
1,1.00,การจัดการ,บริหารธุรกิจ,4,0,21,3,1,2.85,1,,2,1,,20000,2,10000,1,2,5,5,2,2,999,1,1,4,999,0,999,999,2,-1,2,5,5,#NULL!,1,0,1,0,1,0,2.0,นำความรู้ไปต่อยอดได้,2,5,4,4,3,2,2,3,2,5,5,5,2,4,5,2,4,2,4,4,4,4,4,4,4,4,4,2,5,4
1,1.00,การจัดการ,การจัดการธุรกิจการบิน,4,1,21,3,1,2.98,1,,1,1,,20000,2,5000,1,1,4,3,0,3,1,1,2,4,999,3,999,999,4,1,2,5,5,#NULL!,1,0,0,0,1,0,1.0,,3,4,4,3,3,4,4,3,4,4,3,3,3,3,4,4,4,2,4,3,3,4,3,3,2,4,3,2,4,2
1,1.00,การจัดการ,โลจิสติกส์และโซ่อุปทาน,4,1,22,5,1,2.81,1,,2,1,,20000,2,6000,2,2,5,5,3,3,3,3,3,3,3,2,1,4,4,1,2,5,5,#NULL!,1,1,1,0,1,0,2.0,เป็นสาขาวิชาที่น่าสนใจ และน่าเรียนรู้,4,4,4,4,4,4,4,3,3,4,3,4,3,1,1,4,4,3,4,3,4,4,4,4,2,4,3,2,4,4
1,1.00,การจัดการ,การท่องเที่ยว,2,0,19,5,1,2.50,1,,1,1,,20000,1,5000,1,2,5,3,1,3,4,2,2,5,3,4,2,3,4,2,1,5,5,#NULL!,1,1,0,0,0,0,2.0,ชอบ,3,5,3,3,3,2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,2,4,4
1,1.00,การจัดการ,การท่องเที่ยว,2,1,20,7,1,2.00,1,,1,1,,80000,1,7000,1,2,5,4,3,4,-1,4,2,5,-2,4,4,-1,3,5,0,5,5,#NULL!,1,1,0,1,1,0,2.0,ชื่นชอบ,3,2,3,2,2,4,5,3,3,4,5,4,3,4,4,4,4,5,4,4,4,4,2,5,5,5,2,1,3,3
1,1.00,การจัดการ,การท่องเที่ยว,2,1,19,7,1,2.21,1,,2,1,,999,2,7000,1,2,4,4,0,3,999,-1,0,3,999,3,-4,999,0,5,999,4,5,#NULL!,1,1,1,1,1,1,2.0,ได้ทดลองทำใงงานในสาขาวิชานั้นๆไม่ใช่แค่เรียนในภาคทฤษฎี,2,4,4,4,4,3,3,4,3,4,4,3,2,4,4,3,2,3,4,2,4,4,4,4,4,4,2,2,2,2
1,1.00,การจัดการ,Logistics and supply chain management,4,1,22,2,1,2.31,1,,1,3,,999,3,8000,1,2,5,5,4,3,3,4,4,4,4,5,4,999,5,4,999,4,5,#NULL!,1,1,1,0,0,0,2.0,รู้สึกว่าพอได้ไปฝึกงานแล้วได้ใช้ความรู้จริงๆ,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
1,1.00,การจัดการ,การจัดการการท่องเที่ยว,2,1,20,2,2,1.80,1,,2,1,,1500,1,5000,1,2,5,4,4,4,4,4,4,3,999,5,3,999,4,4,999,4,5,#NULL!,1,1,0,1,0,0,1.0,,2,3,4,4,3,3,4,3,2,2,3,3,3,2,3,2,3,3,3,4,4,4,5,2,3,4,3,3,2,3
